633	87
709	594
374	925
581	723
1216	325
1410	740
616	809
1141	245
1461	763
1160	785
316	492
76	692
385	750
70	183
805	513
512	926
248	65
472	409
791	421
855	136
1016	189
308	592
945	401
658	99
650	429
840	249
114	533
1353	409
550	850
1017	863
822	624
1743	444
336	428
1479	745
407	165
955	546
954	270
191	882
755	519
683	711
1631	129
547	171
1522	425
550	530
187	717
658	260
70	706
1615	744
1355	306
398	566
1728	90
1658	862
1523	940
204	898
1118	430
1128	126
1620	670
1412	748
1069	619
1052	214
1713	383
1411	553
1397	547
253	539
1307	784
422	757
1234	398
692	83
719	94
1165	224
627	770
777	760
653	478
1599	733
1350	871
