169	446
1109	398
1090	778
231	52
1045	782
452	497
226	136
994	669
1413	796
1563	875
1093	697
526	750
1253	736
1419	86
1328	646
912	750
1185	252
996	679
336	72
124	837
640	725
1014	81
1281	575
705	147
530	166
160	351
572	835
487	188
1671	111
879	644
614	463
267	707
1069	247
651	527
846	394
1389	205
281	387
1016	659
1171	496
1513	569
1122	168
106	145
1434	447
241	859
608	774
866	366
88	720
621	379
998	545
1498	935
669	520
55	864
1211	252
872	625
1346	729
1522	811
77	286
1454	877
1479	513
1719	938
849	774
1179	319
665	548
1470	123
1555	244
225	688
1077	523
505	945
1463	652
1668	101
679	453
1041	388
1090	536
825	207
752	714
598	542
209	918
347	567
1539	387
1167	770
1137	541
1675	549
1103	367
1379	385
501	163
237	230
194	501
965	672
701	414
1628	772
1167	449
520	703
793	316
998	238
1413	342
1303	626
1371	168
1349	782
1597	298
958	712
1544	277
1699	340
480	567
558	809
451	911
222	534
745	534
440	517
148	255
944	580
1411	260
1178	608
1726	517
1571	407
1385	487
844	221
1009	469
921	883
1351	63
1284	261
656	229
1425	767
1555	62
1355	207
475	647
1668	785
372	562
645	687
537	448
69	104
685	859
1383	249
839	861
113	480
488	583
520	369
1691	566
1426	894
95	408
1603	942
1565	519
871	662
1470	863
167	752
1541	469
1006	570
1731	84
563	775
1066	99
1113	281
572	134
237	664
917	563
605	371
1043	805
1210	717
823	348
1269	901
1012	731
1616	195
1546	460
1652	487
161	258
326	425
384	197
966	744
1613	337
1659	651
1281	449
786	410
1709	680
1735	649
1544	755
558	504
642	351
1052	267
1027	624
525	113
305	727
1206	769
1558	549
1711	476
1456	582
187	914
132	518
1213	711
835	398
1519	238
1077	598
570	314
360	202
1448	837
368	227
1450	407
329	326
410	835
930	344
894	941
1190	185
756	516
461	363
545	279
1388	666
1009	927
114	714
1544	491
786	165
1675	641
1606	247
118	889
507	540
795	852
1452	262
329	483
1681	136
1342	878
1253	588
339	288
1399	552
985	541
538	111
1265	496
64	927
713	830
1337	794
471	87
269	99
771	212
712	499
1065	507
1715	586
1273	872
151	392
903	552
1506	209
359	672
518	817
1677	727
938	472
1039	801
1116	374
495	110
141	827
1172	707
292	559
1434	491
254	392
1530	125
1152	517
512	682
1716	300
1112	339
297	480
1444	810
1208	333
916	278
1075	464
667	308
1558	774
490	644
1511	198
1696	249
904	308
996	918
107	410
472	786
1148	721
483	751
87	352
1177	484
518	793
748	340
744	392
1483	623
1319	583
1463	588
211	336
978	760
1708	602
507	599
841	478
1633	184
604	177
920	732
713	852
306	844
1408	285
1691	132
256	582
979	162
1482	247
305	515
964	344
765	168
193	193
92	799
401	383
1660	849
1523	224
1035	170
991	402
1421	145
647	472
1326	874
141	302
130	113
1010	636
275	752
1343	772
1321	645
933	773
518	351
1104	75
841	295
1305	476
1601	760
1724	888
1298	740
701	382
1480	465
899	708
249	92
1543	346
1182	740
739	210
114	671
131	723
1477	123
170	843
651	936
1513	415
413	318
233	256
571	282
1423	624
1633	534
137	420
1416	467
1217	108
184	466
762	351
1279	623
1206	118
721	190
498	536
1176	107
1733	817
1599	469
1697	312
1306	136
613	94
698	269
764	373
1495	283
392	150
183	779
1277	480
1585	75
56	866
499	189
649	384
1566	208
1716	877
880	665
1273	429
1693	424
163	586
1201	201
1524	565
689	794
1592	349
58	819
1722	151
1633	93
580	524
282	692
1502	332
1566	783
1126	467
947	702
1548	855
774	240
130	578
1580	339
1215	618
1539	262
996	636
1126	469
133	569
396	744
658	779
1386	926
157	944
1615	241
179	576
1316	471
351	450
157	303
172	130
435	427
736	138
1454	810
1302	339
1518	607
1569	234
1233	572
954	288
511	168
847	63
1127	732
1279	87
572	385
342	418
1712	86
735	893
240	160
145	443
571	726
1473	739
1722	490
507	450
850	506
1080	862
494	357
812	227
440	70
754	489
1473	664
84	939
577	259
333	299
969	735
1326	586
377	890
1018	359
938	257
750	656
449	684
527	762
1390	411
1047	251
355	942
1016	829
1257	83
873	248
1189	127
951	601
1578	259
664	255
90	555
1511	364
555	122
347	298
336	376
605	491
1332	651
1069	478
1480	276
1209	235
100	475
