679	877
474	625
1607	709
293	501
406	549
1230	481
1368	342
1624	604
1204	334
871	857
60	137
1352	156
764	498
869	407
990	149
1708	317
1358	689
663	118
370	867
1128	496
1633	121
667	144
1226	817
745	618
824	895
706	102
1144	786
1144	447
727	128
455	814
639	925
1441	704
165	369
87	249
80	209
201	605
1501	607
151	389
759	59
1529	839
1258	466
1135	404
1461	207
1686	634
997	93
206	854
1377	116
297	824
1184	140
237	890
394	820
1722	396
710	769
799	73
1388	566
1283	575
719	112
348	116
616	702
1692	369
691	354
372	722
974	532
1154	805
371	457
590	100
1094	768
241	772
1169	901
1699	607
901	839
63	450
1423	748
1193	313
555	176
529	305
1320	922
431	323
1152	271
1387	907
1172	945
1717	156
1129	217
1281	371
978	470
326	251
682	573
1634	336
1193	106
1492	141
59	705
1537	180
633	590
167	936
1724	590
1484	358
468	462
483	637
267	623
150	308
671	285
601	634
715	570
270	861
1041	878
1123	832
1171	676
1644	315
1096	384
637	826
1007	745
413	394
145	419
52	879
360	429
924	359
1662	337
1107	484
1251	60
205	229
431	681
706	611
453	882
1338	443
1136	702
1181	321
1027	888
1402	919
1478	217
675	288
727	844
1216	636
1743	310
514	688
1264	276
1486	120
1544	814
1666	153
1448	64
300	126
127	347
879	832
581	682
1671	849
144	502
61	497
634	328
1552	303
381	112
155	703
800	834
1653	550
1356	181
139	695
448	319
1664	778
121	636
1238	695
1185	728
1673	592
266	388
1302	781
1272	113
522	108
1544	892
65	352
1273	885
1098	263
70	703
501	733
1508	814
1220	833
246	884
699	147
675	606
955	60
909	538
798	457
352	927
929	347
485	901
66	920
1745	167
1125	587
170	639
463	774
1318	447
71	729
87	51
657	576
79	316
660	617
1563	369
828	140
911	693
1073	376
87	359
1115	782
1477	902
507	906
828	669
1618	799
1616	832
489	828
1679	793
589	205
388	709
1110	707
1411	116
1568	464
690	52
1634	287
555	266
911	387
1450	239
1142	817
1721	809
1197	803
607	563
1390	100
131	823
435	410
328	447
873	507
883	719
1684	293
359	340
529	464
1664	799
88	875
926	313
1000	890
1605	64
562	350
487	372
931	396
1382	228
847	161
1309	252
607	83
223	422
770	392
827	909
476	931
918	681
791	933
1190	486
68	706
515	637
1371	518
1360	701
890	939
1125	652
1048	187
1109	457
1557	660
307	786
1698	388
94	934
589	484
1642	916
591	257
1097	644
342	81
1451	740
844	448
1666	924
1133	703
1195	791
1095	251
382	721
912	187
680	569
1126	670
136	876
715	428
219	705
1006	192
485	908
722	176
254	270
1266	335
341	330
535	199
812	382
951	854
1257	554
1615	574
138	674
1116	326
1485	223
1062	373
622	419
1581	330
825	822
1333	61
1059	114
1709	324
1361	59
904	514
721	72
1537	323
618	206
1538	622
355	862
208	811
1036	599
558	808
1066	362
679	770
1372	606
1469	682
1334	344
468	558
942	751
964	450
1605	785
253	291
457	778
969	132
761	827
1188	157
715	932
471	377
603	342
1161	272
1704	563
812	897
1724	416
209	159
791	637
176	314
613	94
1698	225
930	578
896	602
912	548
502	266
1305	305
97	881
74	428
1147	345
759	714
1109	799
948	783
1673	575
66	715
434	114
856	614
594	919
965	157
312	142
867	337
1226	339
1441	175
1749	426
718	611
456	673
1171	315
240	141
807	592
1255	415
1609	735
784	498
1466	853
934	941
1334	697
163	938
1254	75
838	238
1664	734
834	654
680	703
173	203
1090	198
1589	538
60	503
1569	134
1225	149
1225	306
584	159
1145	536
529	160
587	348
738	397
319	499
495	690
72	883
1579	249
1306	652
353	774
1092	293
112	156
764	177
463	467
1741	210
1685	349
1269	368
497	263
1563	66
990	651
1040	257
712	210
347	154
1671	416
59	679
856	629
1318	892
341	236
663	504
1193	651
400	630
1514	422
1614	200
680	153
119	390
147	173
1459	529
904	135
1367	800
1329	452
303	217
911	137
1653	69
518	190
1039	78
1692	494
694	666
694	454
874	584
712	748
55	702
1672	676
393	670
531	909
684	523
1268	413
1666	749
1498	499
911	534
208	859
92	391
1672	684
1040	514
538	794
863	453
482	590
68	300
270	151
530	469
1185	688
1287	897
1373	724
1510	616
668	702
83	490
902	57
1589	104
1372	581
1376	918
1536	809
73	731
486	672
1744	199
1483	642
1545	334
149	108
507	817
83	600
225	514
1039	216
225	396
1041	494
375	817
730	253
428	774
967	659
1242	369
553	154
685	675
110	230
911	863
1329	620
1187	126
1090	89
1127	505
1482	251
450	326
1123	673
678	97
333	63
1739	442
1360	820
1304	672
1073	663
542	531
1392	734
1259	743
1476	213
813	58
1523	752
118	152
1308	752
516	523
647	415
1393	609
840	868
457	510
1729	461
687	399
1630	701
247	409
1031	478
1594	144
365	923
1021	287
949	540
532	845
90	611
309	503
582	111
525	836
881	328
1722	294
586	389
601	594
394	906
1356	724
623	386
1352	494
734	750
853	387
325	125
1313	132
149	911
467	942
995	613
226	903
1734	850
1699	567
546	456
1420	351
1568	539
769	636
1163	867
209	446
237	757
246	421
854	571
1326	434
811	929
964	227
931	733
679	357
381	724
718	411
377	270
420	496
448	271
475	857
787	536
1000	324
967	714
1321	329
189	599
787	851
573	797
371	688
165	292
501	319
728	324
573	643
1040	768
478	865
933	900
836	183
160	649
1214	763
1432	899
693	843
309	164
1196	922
1563	799
1528	276
401	828
1748	224
664	407
515	235
870	837
254	255
1549	856
1722	574
1721	695
466	520
904	673
502	802
974	462
268	408
445	667
264	799
952	752
951	525
645	385
1248	480
803	722
1084	653
1422	388
1636	246
1370	160
1649	898
1575	719
1496	504
1413	193
1684	636
1650	252
1597	933
149	161
1387	366
1287	921
1380	512
532	165
1139	496
1421	716
1578	815
748	462
487	673
385	355
1143	340
77	522
584	122
1444	164
849	158
845	853
996	142
1365	628
1183	93
1125	64
556	563
390	76
1300	861
978	933
800	391
1398	207
492	122
294	480
923	552
142	229
1195	454
1199	543
1113	317
805	474
1242	321
960	55
631	543
605	195
1063	792
141	195
203	61
210	324
117	206
1537	324
586	779
551	243
1359	73
1499	687
923	88
1182	491
460	481
979	524
847	188
382	226
1725	860
1704	618
324	838
1400	70
316	444
74	628
540	402
437	884
369	840
1414	854
313	939
1015	543
1232	402
310	613
945	293
1733	537
868	301
1604	934
1189	831
1726	788
672	88
95	234
274	138
1162	498
289	549
1287	859
1545	353
566	749
1196	103
1340	205
1284	603
494	520
1443	167
612	621
1748	151
790	631
337	662
1378	349
960	82
1527	527
560	317
1219	686
1085	630
645	623
1103	719
1129	192
1405	705
1149	270
470	878
916	249
609	656
109	255
623	302
775	682
1146	680
1404	292
1440	472
413	331
149	675
1549	91
290	240
1230	483
880	551
1673	853
553	75
1385	701
110	754
1176	352
1418	808
1477	728
683	164
677	216
1027	386
845	339
266	172
1526	705
1095	348
710	193
61	750
1420	163
1396	176
1438	541
757	790
1737	166
1063	504
412	63
1136	755
894	266
688	872
624	737
1184	924
1568	483
832	153
566	566
1551	510
1164	929
1180	614
159	730
983	355
85	220
932	227
1473	623
868	440
215	165
1135	788
1229	441
759	420
267	315
1071	382
1537	230
1707	926
1578	930
1052	949
573	863
51	102
1424	320
1451	363
671	320
300	160
852	398
292	335
1597	944
542	767
1619	726
110	226
439	158
500	299
379	688
823	566
284	324
798	83
1225	376
1155	913
615	695
1028	63
1393	313
1560	462
1027	672
434	266
484	300
1516	431
169	665
483	624
857	205
167	511
658	549
95	217
626	384
1336	909
1284	363
1732	140
845	933
581	283
240	91
1154	732
930	445
1394	344
74	155
604	714
809	582
1592	602
1318	919
1336	873
1570	686
735	856
1006	753
399	856
746	856
1197	139
547	761
415	314
156	440
142	157
727	841
162	217
1611	879
900	885
801	53
1547	502
1316	300
314	876
250	268
557	314
286	868
803	759
1592	892
1461	728
888	310
374	814
743	490
642	924
231	211
1532	758
1661	479
528	432
1714	703
979	186
1551	496
752	782
1274	494
1495	493
1379	322
471	208
140	227
468	851
782	186
972	63
1564	344
1597	691
1377	914
605	192
746	411
1636	219
910	829
942	490
1191	405
777	935
898	127
1127	349
630	211
714	111
745	885
1035	367
748	340
830	870
194	705
424	110
1273	196
1595	865
138	471
736	383
1639	135
193	288
1558	437
130	189
1536	238
1399	84
571	840
269	267
322	56
138	429
519	508
501	313
1451	649
1695	842
1203	887
1453	612
1451	770
324	727
1493	674
491	316
559	851
219	781
1301	182
1659	280
1409	51
676	62
969	103
517	66
1109	844
1649	552
1546	216
1722	318
263	771
568	610
1070	469
132	747
235	687
470	122
1570	819
124	906
386	859
1565	671
1271	647
1512	772
1192	935
1347	437
422	107
947	712
123	474
1235	875
1702	894
445	610
552	698
1513	663
1298	476
1058	672
278	782
1330	202
1482	879
386	836
1115	99
79	659
1076	483
767	283
150	355
1408	748
736	706
972	696
1014	840
1719	344
1322	616
281	355
1543	373
740	242
1000	155
734	802
1533	835
1323	832
603	168
747	122
578	521
731	328
85	472
1523	530
1500	552
779	914
1165	307
187	418
286	716
1313	779
1636	732
1197	573
1114	192
1437	698
1320	590
135	267
813	145
1477	891
