750	628
988	436
1052	726
425	492
70	866
1384	650
649	409
1475	217
767	59
1364	742
925	716
534	289
888	516
218	247
614	780
1666	607
1257	849
1529	634
1552	916
1509	414
1602	485
1121	142
68	438
1278	575
1129	808
1566	133
1420	68
444	217
795	939
447	462
527	84
577	608
853	691
696	301
828	359
1330	841
644	765
1398	88
979	785
903	99
938	555
264	85
1005	582
181	633
1696	857
289	877
218	835
369	273
129	613
1290	362
338	883
639	347
611	431
307	53
902	357
518	683
730	376
1046	624
1322	124
1193	165
1006	527
1173	604
550	690
773	444
1713	367
855	692
275	767
1295	778
699	466
1551	604
1401	180
1524	209
1124	436
1354	62
324	384
1084	649
722	456
1287	436
1037	696
1393	839
921	273
1478	388
295	896
1263	723
1365	726
227	338
1468	816
1287	927
180	926
770	836
759	684
1594	489
1090	796
1007	85
377	459
1185	912
1290	804
1620	733
586	350
444	243
1492	123
959	606
1347	346
1313	376
119	783
1127	482
1691	201
904	257
762	332
1564	274
976	417
225	306
112	87
1417	784
236	293
1419	417
1037	322
666	925
470	641
525	395
1580	365
1016	467
352	150
1380	397
389	143
122	51
1392	887
906	232
462	138
300	516
1677	365
1246	296
1099	718
1129	926
312	851
923	750
1419	634
86	472
406	306
636	733
867	357
283	873
718	377
667	388
1136	178
1206	934
1080	201
383	686
971	583
1572	710
127	358
1159	828
1293	145
305	416
1600	656
875	926
1521	886
1441	180
958	630
1068	749
119	458
938	525
175	606
729	825
1575	594
266	384
529	687
1338	304
1674	779
1488	380
800	489
865	290
1526	755
728	103
1704	392
1729	759
222	702
1737	258
1121	576
60	847
366	358
752	393
1024	646
238	632
1553	539
640	535
168	849
682	746
1318	891
457	283
1184	413
874	922
593	266
723	701
153	447
961	683
381	191
186	445
1430	782
1601	195
578	589
857	613
1610	347
1487	442
310	682
1452	243
865	938
1143	229
597	267
876	793
1688	150
838	609
1295	849
871	127
604	648
890	397
77	261
838	184
1008	333
1578	666
881	541
1377	276
845	947
1696	510
777	712
531	234
639	723
481	472
577	429
1536	459
342	529
237	346
267	848
1404	418
471	349
1129	215
1372	514
1051	513
182	415
1194	520
938	121
1145	186
1592	832
961	766
1513	906
709	663
196	718
1282	238
1448	913
899	159
1167	132
479	711
1466	131
1567	827
606	423
72	607
1731	483
153	70
420	366
510	894
866	836
657	532
1426	562
1158	537
1426	544
1526	148
1668	482
1192	127
64	384
893	562
547	551
690	719
1352	556
1128	100
1315	720
608	408
349	671
181	888
340	612
743	387
244	673
1262	176
1150	562
300	908
489	279
1720	945
274	111
1124	244
1022	710
1634	112
1685	412
1247	712
1609	520
464	199
794	875
1119	752
1211	433
1535	264
925	793
907	736
613	398
1713	876
888	907
1578	418
517	761
1138	693
69	300
991	682
247	50
928	352
1375	232
1317	504
553	327
700	116
1644	163
1102	177
1333	325
231	848
259	210
997	241
1203	187
313	608
905	745
1513	386
153	738
235	920
733	575
1181	355
1026	255
394	535
449	828
551	537
1572	762
924	449
256	633
1195	101
366	302
543	388
823	119
1404	88
1714	774
261	510
1254	519
1199	897
1176	186
992	785
1007	192
1084	658
114	427
1385	86
334	732
90	655
342	850
384	682
789	497
976	204
1672	160
1619	423
335	505
1703	662
130	127
1623	299
117	174
776	486
764	203
833	207
1731	707
393	413
1722	305
907	573
1381	256
1349	470
1655	151
1677	786
1549	914
57	510
65	670
1607	293
1360	792
1143	515
226	290
958	725
826	430
1664	288
906	561
1616	90
801	408
751	634
703	240
1599	484
350	299
990	630
1483	619
796	106
893	592
1042	371
350	429
577	308
1187	72
1075	908
799	805
1341	609
283	385
1266	464
493	810
624	193
1587	615
517	316
800	227
789	531
1258	302
999	540
435	627
329	703
1605	54
1418	865
484	233
1640	929
1484	155
123	396
681	901
1025	536
1348	261
1534	161
1679	337
83	495
328	476
880	365
614	636
112	391
1709	148
1598	752
498	862
265	298
612	353
524	634
1421	161
941	61
697	488
329	929
304	681
1221	527
1415	648
119	185
785	868
311	831
1252	653
105	823
1584	427
494	813
403	181
863	578
892	511
697	573
1633	849
1406	877
371	124
1725	250
1315	803
1450	726
291	328
877	152
1496	83
829	851
258	528
597	513
1469	877
1731	945
203	829
905	896
102	520
845	75
697	868
1744	445
1731	441
1432	939
1173	847
236	577
966	904
141	909
1525	897
378	412
649	401
1468	381
980	618
536	745
743	436
1375	481
1374	804
333	679
509	694
281	560
1386	549
1057	715
1198	301
73	271
1420	587
1031	51
949	947
1098	659
595	435
891	924
895	819
1719	629
137	921
1174	121
1608	325
670	340
1739	939
51	149
604	798
1538	839
131	321
882	856
856	765
562	220
638	894
1078	78
983	511
1209	461
1410	821
1364	326
803	508
1049	157
635	292
1619	384
1740	134
606	643
291	655
1595	227
301	852
1531	946
1576	698
449	523
468	501
1281	407
990	827
914	787
596	469
1704	662
1254	360
193	195
1078	627
1595	181
784	766
63	847
69	276
460	386
1622	383
1731	146
1056	569
179	293
448	755
273	575
577	688
1286	231
977	539
1212	91
593	323
223	199
541	141
862	305
977	701
1607	805
1698	398
1180	552
1600	598
1587	477
400	637
1745	379
779	723
471	320
640	538
557	712
1307	215
160	887
238	900
1396	528
451	887
143	129
1428	485
382	564
208	781
486	545
423	486
625	199
1302	248
95	925
1001	408
1464	317
70	690
1253	875
291	368
540	873
652	421
1552	840
790	455
99	747
668	878
66	235
