1016	795
1320	705
904	927
1374	141
1068	924
1368	370
1105	495
1531	662
1738	217
775	589
1089	229
948	729
109	543
1396	236
859	947
884	428
1602	450
202	277
1687	278
948	603
1669	189
588	512
894	655
1299	322
1192	349
463	658
79	418
1377	864
1368	365
1633	847
662	406
1371	585
1384	826
186	240
1176	871
1622	292
800	153
1326	549
695	266
961	118
1479	616
380	848
405	420
189	645
950	468
1138	736
1326	646
1360	133
1638	601
732	550
360	422
1425	822
1259	115
344	695
236	864
1532	947
805	78
1720	887
472	777
1388	267
1115	635
553	199
1348	903
1674	612
1536	673
1700	156
210	83
904	678
471	821
1400	625
1264	641
113	76
1644	757
1681	292
1047	431
545	687
1503	184
1081	196
1723	722
599	197
754	647
1022	264
1643	682
1633	799
1027	929
1232	210
879	542
151	318
81	896
1454	945
1270	77
217	397
1502	461
1018	692
1528	606
168	144
144	875
1026	387
414	244
661	94
1517	440
751	836
1254	702
431	124
524	146
1443	503
422	584
344	732
744	922
752	569
994	775
212	850
989	537
705	342
896	432
195	194
476	881
1122	886
448	553
725	927
1501	948
92	103
538	398
713	716
852	61
107	532
1009	474
260	119
163	332
78	631
900	291
77	361
1707	386
1215	556
254	800
364	282
588	593
89	87
767	681
1105	387
1324	172
1180	53
686	157
1708	102
820	621
1252	844
570	827
1080	727
1488	553
299	406
699	282
1533	182
1525	239
234	313
432	309
1512	574
234	672
161	213
1376	202
963	560
253	56
1137	775
427	270
1119	517
849	275
1135	772
231	371
424	703
1364	376
1660	103
593	676
677	491
1356	601
1700	758
808	485
794	792
171	669
189	466
230	912
1167	618
1624	172
1082	161
1395	551
665	668
380	533
398	775
295	532
961	134
600	579
568	134
137	184
925	818
336	315
1662	263
1699	911
96	715
875	235
792	535
1654	891
415	525
1403	630
1344	299
825	228
131	798
1147	345
1385	319
811	157
499	900
1589	212
209	856
839	597
1602	248
663	210
825	249
1653	942
674	607
839	331
774	645
756	517
785	100
373	305
1523	83
1523	183
1386	459
1234	622
719	424
433	337
1428	440
1668	415
1101	131
963	668
220	62
1554	88
876	264
607	694
1725	563
406	505
122	348
1376	738
1247	334
1382	889
911	602
798	687
822	463
246	131
309	389
1489	226
1551	741
178	128
98	587
1182	875
635	164
726	870
555	832
759	127
925	79
1543	743
909	240
85	568
1022	814
321	285
1371	439
145	767
707	76
1040	408
1537	684
866	764
1364	943
705	563
1381	329
1211	153
102	506
808	922
1341	353
463	779
1138	617
1685	207
513	262
1694	823
506	128
1040	828
452	834
1714	425
1436	314
726	509
1196	493
104	748
1498	172
268	320
243	212
1239	420
366	599
241	115
1678	280
1549	378
1438	585
502	819
1126	529
1503	419
1595	660
