1657	278
1612	740
1509	876
104	330
1425	273
785	210
1678	820
746	904
1327	229
557	221
966	591
1344	688
1396	933
342	377
1290	436
1325	628
1169	564
665	477
1229	368
1180	881
850	408
1392	947
844	645
917	622
1405	396
669	72
1349	769
57	92
638	70
1439	577
1338	759
457	522
67	401
357	915
1581	772
1680	318
447	856
143	756
363	423
699	907
936	340
1657	947
1627	740
705	376
82	177
293	555
1274	145
1589	271
1031	625
1499	304
998	707
501	695
630	763
1722	940
1344	570
522	928
550	369
1537	183
260	604
1020	866
850	275
89	55
901	414
1081	289
797	745
995	596
1615	894
511	150
297	503
284	692
583	833
1656	636
381	716
570	379
555	914
514	796
856	618
1090	607
140	149
637	833
165	679
318	461
353	408
102	596
831	183
1065	550
159	945
59	709
544	303
1016	623
513	137
435	651
1411	187
1669	193
1279	134
884	923
1663	348
155	113
1228	410
1033	509
1248	803
1086	208
218	821
1448	317
1295	99
241	580
66	655
107	415
211	266
117	472
1081	794
96	175
1104	509
1066	179
688	155
790	461
956	378
118	738
1653	922
1323	253
1234	349
68	280
1129	741
1454	599
885	608
322	585
516	249
995	812
331	276
600	579
208	220
676	787
1600	550
1702	850
1723	947
1040	925
1517	743
1426	217
1339	433
215	345
1139	251
545	771
1709	350
939	507
1276	659
1516	398
1605	553
718	677
534	802
1749	906
1126	373
1255	148
1737	515
1745	599
1044	839
516	319
699	204
253	174
1487	422
1154	544
343	120
1679	283
198	649
70	453
1160	86
1703	797
743	404
215	679
748	879
1404	524
403	766
1639	718
336	292
899	450
856	728
1605	847
1456	549
244	614
1404	856
618	675
1065	890
1517	716
109	407
666	183
1576	893
420	238
869	715
1225	154
377	925
822	167
632	949
1272	363
447	912
1324	556
759	939
1479	785
1065	754
50	453
337	734
51	421
996	159
292	616
85	481
82	182
1529	169
1226	358
1449	232
1011	374
1289	627
1601	700
706	133
565	221
1240	510
1471	150
827	718
633	516
108	559
585	159
1325	57
854	283
153	590
500	810
97	302
1122	538
816	840
1610	102
1282	711
632	472
690	246
1703	855
422	299
69	163
52	860
670	813
622	166
1461	437
1170	814
843	624
1737	450
945	255
1170	753
1421	442
319	281
392	114
867	190
347	750
1411	532
792	157
784	769
708	244
175	489
1691	728
381	735
944	478
600	881
1068	451
1698	437
1342	129
221	142
725	471
1700	690
1565	577
1566	321
1036	491
761	676
481	288
1222	913
1672	860
1532	163
278	202
1375	378
211	493
1444	492
673	94
83	147
127	458
916	242
288	271
882	392
1702	357
1338	944
1468	207
1688	787
1684	560
1625	164
473	924
254	942
1433	832
948	621
1335	313
1185	95
533	821
1327	126
977	125
1504	678
1194	862
774	325
1482	375
509	939
1710	69
1267	124
1586	82
788	241
744	417
1163	462
635	714
501	183
173	682
913	150
722	329
248	565
484	812
439	330
133	755
888	200
588	391
950	726
164	234
1398	877
1302	879
1415	214
722	650
1149	614
1385	790
602	914
1031	109
869	173
528	805
993	153
165	379
614	150
720	618
1339	741
880	451
1283	433
1524	252
1002	305
927	108
581	437
1431	236
967	231
1407	584
364	561
1493	782
1254	609
1413	904
1150	870
1508	365
228	439
409	821
1701	915
1518	814
799	859
171	492
815	95
53	562
1402	787
130	871
1128	642
633	850
99	66
433	565
677	844
594	442
959	647
312	85
1378	628
928	446
1150	559
1201	947
981	125
1204	842
589	803
573	769
595	68
1483	215
1461	452
714	522
1623	91
915	267
1007	597
484	694
1314	571
406	328
1011	303
253	184
1043	398
548	749
715	572
543	874
1627	661
246	719
1623	263
895	392
1039	147
531	672
1632	61
1429	84
1646	732
608	56
547	154
1112	571
418	911
1589	306
1544	208
500	538
348	380
507	651
949	679
1476	178
947	609
202	427
642	370
1080	172
1006	476
446	121
100	396
1541	364
406	887
535	315
1052	688
585	454
1663	335
1639	363
1395	584
926	824
504	141
84	59
1025	246
1032	881
1414	471
1320	845
1296	665
673	696
799	551
514	58
191	61
1350	229
728	470
964	159
1253	402
1048	194
1353	190
1540	771
1041	580
153	835
1137	508
317	206
1246	149
1507	378
1028	731
1106	804
1638	885
1537	639
107	202
683	530
1688	133
227	445
1492	673
924	708
139	896
1252	566
988	76
831	208
1338	369
455	182
1650	786
998	773
259	250
340	180
231	899
712	269
1582	909
390	336
1358	857
503	501
1122	422
877	911
1259	342
704	481
1604	559
1186	909
1317	252
224	345
1612	810
1163	329
89	828
963	736
1157	438
1210	891
1706	263
516	232
897	166
542	113
1473	83
1374	787
880	240
1071	770
928	870
1366	691
