1318	609
961	318
1335	63
181	111
199	708
473	589
593	534
1146	636
117	894
225	766
1722	318
778	860
786	742
899	906
61	761
1735	631
606	538
721	564
1569	395
620	109
732	521
784	314
1109	922
716	705
781	137
775	714
515	88
1439	671
958	299
909	538
581	672
1654	728
153	179
906	257
863	734
1306	934
1600	719
477	371
1454	558
181	475
1648	369
837	881
685	501
1159	449
119	691
1351	96
1056	465
834	265
1735	836
973	416
563	799
783	121
1200	242
1434	239
931	157
830	75
1060	743
1511	493
157	79
1452	537
838	490
1010	311
524	567
748	681
1591	313
818	274
526	51
57	924
231	546
1205	390
535	799
1290	840
89	391
788	509
325	777
1729	364
1139	624
1038	767
1010	767
1507	944
789	142
1085	733
729	377
1066	836
1458	699
747	216
1408	889
541	83
207	882
1154	529
246	668
975	694
1569	817
695	736
74	184
1583	588
1306	58
774	94
242	77
1665	836
1192	697
335	625
1225	914
395	900
1532	410
491	305
249	175
521	522
1725	81
1656	878
409	910
688	63
1654	783
592	102
1379	560
894	538
310	215
1363	113
1038	335
676	231
1167	280
155	817
1180	347
211	777
1386	679
943	257
589	130
1675	678
104	831
760	656
1462	198
86	307
1428	719
1505	213
739	783
1265	751
94	695
860	698
541	647
349	223
72	948
1002	574
287	567
1267	832
904	783
430	400
1117	253
136	934
1212	823
1290	384
1748	438
705	860
477	517
1524	578
146	863
348	295
197	589
290	260
704	622
1360	850
384	787
874	790
270	687
1508	681
1113	796
726	445
1724	549
617	768
1373	417
1328	883
1581	304
1414	66
134	316
1691	135
162	722
1339	876
353	760
1060	219
1447	176
1375	321
217	783
1080	694
1009	895
1064	117
177	790
1244	188
772	745
1526	571
1557	122
372	243
359	267
75	633
1490	640
439	565
950	683
972	157
368	702
1226	782
1550	301
1042	808
814	682
1460	941
405	419
1193	376
1078	255
654	528
1305	838
1088	470
1736	72
372	726
1401	688
443	890
635	122
1430	782
139	818
719	304
1232	567
1639	726
1519	217
369	655
657	115
1009	306
1538	202
786	79
958	95
1327	300
814	844
1604	72
1318	119
609	736
188	482
1487	86
598	334
475	407
1641	623
405	96
752	198
1405	626
996	428
774	507
1430	283
635	469
319	466
448	726
112	140
1535	510
1278	74
923	714
465	432
414	517
1097	858
725	792
718	728
1390	559
669	495
1583	887
1532	707
554	525
691	207
61	781
1170	823
959	859
1679	457
858	299
772	219
796	659
1650	553
974	935
677	481
1091	292
1131	623
1729	463
1265	510
474	122
702	529
1434	377
1655	63
918	783
68	580
161	706
615	76
251	813
739	249
170	461
69	932
1125	215
436	845
337	422
788	778
124	825
1287	447
940	265
1308	923
780	498
785	938
1222	423
1164	715
1605	411
286	717
1388	437
1371	163
784	776
1183	285
1730	593
1314	93
1536	251
556	159
445	882
940	669
361	792
1062	863
515	733
1392	155
1068	161
290	846
1533	412
1558	288
696	341
667	581
764	928
83	540
1645	231
488	873
1300	128
648	371
829	57
1139	324
1488	777
1202	662
453	535
1303	806
167	253
1287	788
628	707
194	695
307	170
1290	459
1213	828
435	757
801	74
1063	886
1243	306
433	689
599	718
707	915
195	357
1301	548
1417	537
1598	812
950	723
907	579
916	748
1295	239
1614	880
105	672
341	697
502	75
964	338
1666	360
1482	534
534	825
97	572
1560	349
1611	644
1002	130
932	884
218	140
1154	50
1595	798
1417	899
1710	566
583	669
1268	376
1560	680
1187	283
1092	919
753	814
762	443
552	355
1493	386
364	227
1571	182
79	774
1217	731
202	328
1185	575
646	161
607	525
1058	582
1027	458
805	302
1049	509
184	748
231	630
1437	890
1484	814
1319	127
946	637
129	182
1305	744
455	671
384	154
1521	420
1541	258
1687	509
1197	684
662	300
750	777
504	76
936	221
267	121
1167	893
764	454
1539	377
350	67
75	372
1643	938
544	938
1035	912
982	376
868	128
1497	480
763	141
322	299
1748	634
52	172
62	176
1539	446
298	899
700	287
1041	457
1218	705
341	877
622	565
1440	791
1261	310
1573	385
1152	579
317	306
565	315
1433	799
793	548
210	708
178	286
1449	696
1230	85
1002	609
451	836
674	639
406	286
920	537
1526	501
1509	635
54	806
162	650
328	596
1519	741
977	187
215	700
530	361
179	268
228	741
989	187
388	116
829	285
1035	545
487	252
1330	288
1376	469
1738	72
304	226
1749	947
885	864
1441	611
825	480
1146	534
1074	538
260	486
822	829
1283	191
859	88
151	102
801	179
700	553
543	137
1566	469
305	833
778	851
707	666
557	755
1580	121
1159	874
734	892
1044	764
1725	486
1587	918
1439	622
512	654
714	659
1388	189
706	241
1400	269
575	415
523	358
403	86
396	443
112	847
1104	281
628	120
1053	867
706	91
341	936
842	216
1303	548
1723	778
54	779
500	106
861	920
860	245
226	61
950	279
1635	939
362	232
1317	334
263	159
1647	167
282	158
468	119
927	130
655	87
1558	640
1371	329
770	664
969	303
1334	410
613	943
994	791
1691	839
488	107
54	714
1308	109
206	633
1275	606
1224	420
1567	896
242	53
1128	84
1006	664
919	643
1403	828
800	470
463	514
147	436
1397	484
1511	297
752	897
1079	450
505	843
1182	128
1377	834
358	730
1658	697
597	838
1487	600
776	151
1613	461
977	638
1433	503
432	888
176	480
283	528
642	674
795	190
1382	779
1243	559
592	799
1627	716
1012	152
822	294
243	704
296	848
85	657
559	614
750	689
1246	573
1483	821
1489	503
1136	598
576	609
1403	324
1482	608
571	780
1146	361
760	616
1321	890
277	941
1380	206
272	392
1457	641
698	469
1376	328
453	930
839	767
1178	505
1083	827
660	234
968	942
1229	672
208	463
1045	510
252	151
461	310
1411	373
1673	274
451	947
1341	383
411	905
1219	251
347	71
1657	350
1080	227
291	58
963	813
519	344
329	305
385	603
1069	695
1067	916
1274	376
974	808
249	460
519	362
319	792
1448	97
1723	876
688	130
494	63
350	302
1688	158
607	864
712	418
758	914
1345	197
816	375
1096	805
1585	564
890	89
245	644
122	341
1214	670
1169	177
1063	833
1057	593
1114	880
536	588
1292	347
1378	111
1137	379
773	310
67	662
910	358
855	156
1600	882
566	402
531	340
1471	684
195	442
711	786
1183	314
1455	839
805	488
1378	291
374	72
390	790
415	849
76	490
388	325
1160	663
998	726
979	59
380	212
1456	681
883	840
331	170
781	191
729	810
1364	113
1082	637
1333	693
1204	464
65	638
1683	835
1152	132
1287	557
916	849
1119	837
821	459
1125	735
259	318
975	665
410	402
1227	411
1598	259
1450	416
362	503
184	767
578	674
441	137
1369	340
1594	686
1398	699
1738	464
1371	759
1186	741
773	725
1627	454
111	140
1559	366
149	151
321	178
1298	683
1531	681
913	617
1197	539
389	637
887	554
276	81
1008	374
214	242
1418	72
547	440
416	878
1087	601
1299	897
1559	737
120	435
224	548
398	564
1724	545
132	81
1197	827
107	705
1482	419
1729	473
53	786
1223	294
1519	595
1013	80
899	761
743	674
422	123
1325	517
1157	793
904	518
334	873
400	501
900	734
713	316
360	416
398	641
580	516
663	792
800	387
1582	469
1026	172
1557	379
1108	775
1559	618
356	614
651	335
766	698
1479	445
1074	241
91	682
146	468
778	444
489	868
1355	155
430	199
1324	57
634	133
311	850
1352	681
194	310
786	598
389	705
1058	70
1208	161
1696	154
1043	263
480	900
746	648
845	938
166	154
820	120
1134	416
1599	618
1667	662
1297	484
734	611
723	483
124	569
1689	444
392	723
642	128
754	227
131	747
876	833
1014	682
645	609
312	297
644	417
814	553
1107	451
769	664
420	599
742	831
1492	756
483	569
1310	841
67	486
508	650
1577	197
414	453
444	256
945	236
